datetime,open,high,low,close,volume
2015-02-27,943.26,977.98,942.81,962.22,63371
2015-03-02,961.08,974.78,952.86,960.76,31099
2015-03-03,954.23,966.56,935.31,938.92,43000
2015-03-04,943.67,948.33,932.76,944.59,40662
2015-03-05,934.63,943.86,930.24,936.96,36206
2015-03-06,936.18,941.34,926.68,928.28,25471
2015-03-09,938.24,971.08,929.1,964.55,43486
2015-03-10,961.72,964.28,945.0,947.51,29637
2015-03-11,947.51,971.13,947.37,966.47,40583
2015-03-12,971.13,984.79,963.82,969.99,38496
2015-03-13,969.76,975.24,950.94,957.01,25479
2015-03-16,957.7,977.98,943.77,974.6,31161
2015-03-17,980.22,997.12,979.76,988.35,45904
2015-03-18,988.49,1003.06,982.64,1000.59,39304
2015-03-19,996.43,998.49,975.97,981.54,33540
2015-03-20,976.61,980.22,961.44,971.81,51374
2015-03-23,978.76,988.26,972.04,980.63,40979
2015-03-24,981.63,991.41,967.02,983.42,60079
2015-03-25,971.13,980.72,966.83,970.12,42240
2015-03-26,973.64,1002.65,966.56,996.53,67105
2015-03-27,993.97,996.53,970.9,978.21,40145
2015-03-30,978.8,998.31,971.58,988.35,63451
2015-03-31,987.94,1006.62,975.79,984.65,88131
2015-04-01,984.97,991.96,977.89,981.82,76875
2015-04-02,984.65,992.14,970.58,978.35,62982
2015-04-03,975.7,989.45,970.12,988.53,51211
2015-04-07,988.71,1008.04,983.92,1006.16,59824
2015-04-08,1014.52,1051.89,1010.37,1023.66,135857
2015-04-09,1023.57,1029.96,998.76,1003.1,62400
2015-04-10,1003.06,1016.76,1001.32,1004.11,102019
2015-04-13,1010.18,1023.61,998.26,1020.92,91356
2015-04-14,1021.38,1045.49,1021.19,1030.51,81903
2015-04-15,1044.67,1047.78,1022.11,1029.14,55005
2015-04-16,1042.16,1123.1,1038.87,1123.1,86014
2015-04-17,1180.8,1225.56,1132.29,1151.84,192095
2015-04-20,1140.14,1211.86,1135.58,1158.55,130589
2015-04-21,1185.82,1265.44,1185.82,1265.44,122402
2015-04-22,1317.38,1318.3,1263.98,1294.95,134635
2015-04-23,1295.46,1296.23,1245.12,1259.09,86030
2015-04-24,1240.09,1275.72,1208.71,1270.29,100531
2015-04-27,1266.13,1312.81,1245.16,1257.95,78973
2015-04-28,1249.78,1270.79,1218.03,1221.86,87292
2015-04-29,1213.69,1245.21,1213.69,1230.5,59301
2015-04-30,1236.76,1253.89,1221.23,1241.69,64064
2015-05-04,1243.65,1272.62,1231.59,1254.21,54739
2015-05-05,1240.64,1240.64,1185.28,1190.16,73700
2015-05-06,1204.0,1217.75,1185.87,1198.07,60324
2015-05-07,1208.66,1240.09,1197.52,1208.34,68103
2015-05-08,1213.78,1253.79,1212.77,1250.55,57806
2015-05-11,1238.36,1268.0,1231.5,1265.49,61346
2015-05-12,1264.39,1264.39,1240.64,1251.69,47031
2015-05-13,1248.86,1290.75,1242.92,1260.74,58913
2015-05-14,1260.05,1274.9,1237.08,1237.94,41853
2015-05-15,1237.94,1247.45,1193.18,1209.44,54185
2015-05-18,1208.66,1208.66,1186.28,1191.03,35363
2015-05-19,1190.62,1232.51,1186.74,1231.69,47638
2015-05-20,1240.64,1277.18,1228.31,1249.55,63772
2015-05-21,1258.91,1283.12,1249.82,1270.74,47669
2015-05-22,1275.72,1353.93,1275.31,1349.63,66649
2015-05-25,1322.86,1407.33,1318.3,1399.74,67474
2015-05-26,1398.69,1414.22,1386.63,1393.85,60915
2015-05-27,1393.76,1411.12,1336.57,1354.38,46935
2015-05-28,1346.84,1373.11,1277.64,1282.25,60885
2015-05-29,1277.23,1318.3,1276.68,1294.68,57783
2015-06-01,1295.18,1336.48,1276.27,1329.53,65817
2015-06-02,1325.15,1325.15,1280.2,1307.42,64636
2015-06-03,1300.85,1307.42,1277.23,1289.93,46424
2015-06-04,1290.8,1300.02,1185.82,1269.01,92363
2015-06-05,1268.55,1286.78,1213.23,1249.04,85738
2015-06-08,1238.4,1311.63,1230.59,1298.38,96008
2015-06-09,1300.02,1321.95,1261.2,1272.75,77852
2015-06-10,1257.27,1308.61,1248.86,1281.98,80462
2015-06-11,1277.18,1297.74,1267.0,1277.46,52955
2015-06-12,1286.87,1336.57,1281.75,1304.59,90910
2015-06-15,1309.07,1332.0,1277.55,1281.25,100014
2015-06-16,1272.62,1303.68,1242.92,1249.55,69304
2015-06-17,1249.59,1266.95,1226.94,1254.75,58389
2015-06-18,1245.3,1253.43,1188.56,1203.96,61507
2015-06-19,1212.64,1224.61,1158.51,1164.4,67609
2015-06-23,1184.91,1258.23,1159.01,1241.78,81247
2015-06-24,1231.5,1300.94,1220.77,1282.71,95707
2015-06-25,1284.04,1286.46,1232.46,1239.68,66522
2015-06-26,1231.59,1257.77,1164.35,1197.01,99332
2015-06-29,1224.06,1261.2,1130.09,1216.15,165072
2015-06-30,1216.15,1276.36,1213.23,1266.45,126298
2015-07-01,1254.34,1316.01,1235.98,1265.72,103327
2015-07-02,1255.71,1380.42,1208.71,1278.55,118460
2015-07-03,1254.34,1279.47,1195.87,1230.64,109605
2015-07-06,1313.5,1313.68,1183.54,1249.96,272800
2015-07-07,1231.5,1261.56,1183.54,1204.92,167562
2015-07-08,1135.58,1208.62,1093.37,1171.48,289141
2015-07-09,1171.48,1279.06,1153.85,1267.77,138203
2015-07-10,1263.48,1382.25,1240.46,1302.72,256149
2015-07-13,1268.05,1302.67,1236.07,1266.91,148926
2015-07-14,1254.34,1255.17,1218.71,1227.16,96768
2015-07-15,1220.08,1243.84,1200.81,1237.26,104077
2015-07-16,1237.26,1250.6,1223.55,1238.77,72814
2015-07-17,1260.16,1265.14,1238.76,1256.6,56419
2015-07-20,1250.87,1254.64,1227.5,1240.62,67934
2015-07-21,1223.73,1236.04,1214.94,1223.28,51790
2015-07-22,1214.94,1224.99,1197.75,1200.52,70855
2015-07-23,1204.84,1217.95,1193.68,1212.63,64748
2015-07-24,1217.45,1233.48,1208.66,1210.97,57390
2015-07-27,1199.87,1221.47,1119.47,1122.08,76944
2015-07-28,1113.74,1161.88,1101.78,1143.74,86704
2015-07-29,1153.54,1164.69,1125.15,1153.34,66507
2015-07-30,1158.81,1158.81,1140.07,1144.39,41134
2015-07-31,1148.11,1149.27,1129.52,1148.76,40737
2015-08-03,1139.57,1164.64,1129.52,1162.48,54553
2015-08-04,1160.97,1184.69,1160.97,1174.59,59534
2015-08-05,1179.41,1184.04,1149.32,1150.57,43144
2015-08-06,1145.75,1152.13,1129.52,1139.37,39250
2015-08-07,1152.08,1157.66,1142.58,1149.27,39521
2015-08-10,1149.67,1179.77,1140.22,1176.25,56496
2015-08-11,1176.25,1176.8,1164.74,1168.46,50897
2015-08-12,1164.64,1186.25,1158.41,1162.03,45824
2015-08-13,1172.23,1172.23,1144.59,1162.23,35180
2015-08-14,1167.2,1171.73,1160.92,1164.59,30667
2015-08-17,1154.74,1158.76,1134.54,1145.7,53858
2015-08-18,1149.52,1152.13,1116.2,1119.77,51286
2015-08-19,1113.19,1125.3,1105.3,1122.58,50262
2015-08-20,1118.61,1119.47,1088.82,1089.67,39645
2015-08-21,1071.83,1088.62,1044.7,1045.75,75621
2015-08-24,1018.97,1021.49,954.66,961.89,89813
2015-08-25,950.94,1026.56,944.61,996.81,123081
2015-08-26,997.67,1056.66,988.82,1033.44,91573
2015-08-27,1064.2,1113.94,1038.52,1099.72,87052
2015-08-28,1089.32,1090.78,1049.77,1077.51,89926
2015-08-31,1060.88,1091.83,1039.98,1091.18,62730
2015-09-01,1073.34,1089.32,1054.15,1086.15,87433
2015-09-02,1064.75,1089.32,1060.18,1087.36,106945
2015-09-07,1077.26,1084.3,1057.41,1057.71,32216
2015-09-08,1056.46,1066.56,1039.07,1060.78,33099
2015-09-09,1064.9,1083.64,1064.9,1073.54,35215
2015-09-10,1066.11,1080.78,1059.87,1080.33,26852
2015-09-11,1073.64,1084.8,1069.47,1078.82,16932
2015-09-14,1076.41,1128.51,1053.64,1127.16,86176
2015-09-15,1104.44,1124.59,1089.92,1124.49,51884
2015-09-16,1114.49,1162.38,1103.04,1137.31,37198
2015-09-17,1127.51,1143.59,1102.43,1104.39,26423
2015-09-18,1107.41,1118.92,1104.39,1111.58,15643
2015-09-21,1104.44,1117.96,1104.39,1110.93,16528
2015-09-22,1118.31,1120.37,1109.32,1110.78,16457
2015-09-23,1100.12,1109.37,1084.8,1087.91,22344
2015-09-24,1093.34,1095.75,1078.27,1084.3,13887
2015-09-25,1084.24,1088.82,1061.68,1081.58,24456
2015-09-28,1071.63,1075.75,1060.33,1071.13,12341
2015-09-29,1061.93,1071.08,1055.65,1065.05,18410
2015-09-30,1065.35,1071.63,1065.05,1065.75,11635
2015-10-08,1108.31,1122.38,1099.37,1101.98,34392
2015-10-09,1108.31,1108.92,1096.86,1099.12,15722
2015-10-12,1109.42,1137.01,1103.64,1104.85,49030
2015-10-13,1104.85,1114.9,1104.85,1108.11,15751
2015-10-14,1109.32,1111.93,1099.42,1103.54,15213
2015-10-15,1105.2,1116.3,1102.18,1114.39,16550
2015-10-16,1120.57,1126.5,1111.48,1118.16,19238
2015-10-19,1139.27,1139.27,1123.99,1128.11,26121
2015-10-20,1124.59,1128.92,1120.37,1124.34,14784
2015-10-21,1124.9,1127.26,1099.42,1116.0,22349
2015-10-22,1115.65,1128.16,1111.58,1127.16,23720
2015-10-23,1143.59,1202.88,1142.33,1169.62,56277
2015-10-26,1174.74,1206.4,1154.64,1203.53,43346
2015-10-27,1200.37,1203.28,1177.66,1191.07,22573
2015-10-28,1189.77,1189.77,1174.24,1176.95,16559
2015-10-29,1174.74,1188.76,1174.74,1179.77,13454
2015-10-30,1179.51,1193.84,1175.34,1184.09,12258
2015-11-02,1187.81,1194.14,1177.25,1177.56,15298
2015-11-03,1179.36,1193.63,1156.65,1163.23,23173
2015-11-04,1167.61,1194.84,1165.24,1189.72,30810
2015-11-05,1187.81,1231.42,1182.28,1197.65,49983
2015-11-06,1201.62,1207.9,1192.63,1207.0,21696
2015-11-09,1224.99,1238.36,1209.91,1219.11,40527
2015-11-10,1214.94,1235.64,1210.72,1226.9,28730
2015-11-11,1225.04,1230.01,1207.9,1215.69,23816
2015-11-12,1216.1,1230.01,1211.82,1214.99,16181
2015-11-13,1205.39,1212.43,1188.96,1190.37,28397
2015-11-16,1177.25,1197.35,1174.74,1183.69,23917
2015-11-17,1188.41,1202.38,1180.47,1186.6,21986
2015-11-18,1182.73,1194.84,1182.73,1188.11,19726
2015-11-19,1184.79,1194.84,1184.29,1189.97,15263
2015-11-20,1190.52,1193.74,1180.27,1183.38,22274
2015-11-23,1179.77,1183.99,1177.3,1177.86,20995
2015-11-24,1176.7,1181.17,1164.69,1173.18,20469
2015-11-25,1173.23,1179.77,1166.7,1179.67,24250
2015-11-26,1182.23,1183.74,1173.89,1178.96,18805
2015-11-27,1177.2,1177.45,1147.76,1153.34,16221
2015-11-30,1154.84,1188.71,1153.59,1186.35,33440
2015-12-01,1179.77,1184.54,1169.72,1183.79,18878
2015-12-02,1187.2,1250.11,1174.74,1222.88,47891
2015-12-03,1209.91,1221.97,1198.36,1215.94,22387
2015-12-04,1214.74,1214.74,1189.87,1191.37,20849
2015-12-07,1189.82,1199.76,1180.77,1187.35,19255
2015-12-08,1187.55,1187.55,1172.03,1174.44,17394
2015-12-09,1172.63,1190.07,1172.23,1187.15,14120
2015-12-10,1189.82,1195.85,1174.69,1179.57,13787
2015-12-11,1177.25,1177.25,1167.2,1171.78,13035
2015-12-14,1165.65,1189.21,1159.67,1185.29,20701
2015-12-15,1183.79,1187.76,1175.14,1187.35,15088
2015-12-16,1186.85,1188.01,1177.71,1184.34,20145
2015-12-17,1186.75,1199.26,1184.79,1194.14,24253
2015-12-18,1192.33,1210.67,1190.37,1199.26,28460
2015-12-21,1204.89,1261.07,1204.89,1250.26,59392
2015-12-22,1249.11,1249.11,1231.42,1240.21,28402
2015-12-23,1242.32,1248.56,1228.51,1230.01,22375
2015-12-24,1234.94,1243.48,1231.02,1238.96,15578
2015-12-25,1240.06,1243.38,1229.41,1237.55,11543
2015-12-28,1242.48,1245.09,1209.91,1210.52,25595
2015-12-29,1208.01,1217.15,1207.45,1214.09,15774
2015-12-30,1215.84,1218.26,1202.48,1209.21,20148
2015-12-31,1206.0,1212.43,1203.99,1205.84,19674
2016-01-04,1204.89,1204.89,1164.64,1164.79,17350
2016-01-05,1164.69,1184.64,1152.18,1178.86,31909
2016-01-06,1178.66,1183.08,1161.17,1175.65,23761
2016-01-07,1159.62,1159.62,1114.59,1125.65,8149
2016-01-08,1135.4,1154.64,1114.44,1137.71,44510
2016-01-11,1130.32,1133.49,1111.43,1113.74,29703
2016-01-12,1119.97,1125.0,1094.34,1098.31,40287
2016-01-13,1109.92,1144.59,1107.41,1113.34,29202
2016-01-14,1099.92,1144.49,1091.88,1138.66,34776
2016-01-15,1138.31,1145.5,1104.39,1109.42,26681
2016-01-18,1104.39,1126.5,1100.37,1111.58,27371
2016-01-19,1119.47,1166.35,1114.49,1165.9,59110
2016-01-20,1149.62,1165.5,1119.52,1126.1,40969
2016-01-21,1120.78,1137.51,1113.94,1115.75,21832
2016-01-22,1130.07,1131.53,1108.46,1128.21,22733
2016-01-25,1129.52,1131.98,1121.98,1128.36,13750
2016-01-26,1119.42,1136.9,1106.91,1109.47,22281
2016-01-27,1114.34,1118.92,1092.84,1114.09,29840
2016-01-28,1113.19,1113.19,1092.44,1097.56,17903
2016-01-29,1101.78,1127.01,1099.37,1117.71,23090
2016-02-01,1125.0,1128.51,1113.89,1120.93,19178
2016-02-02,1124.49,1138.56,1117.66,1137.31,17842
2016-02-03,1127.41,1137.36,1121.98,1132.83,15157
2016-02-04,1138.56,1143.99,1132.23,1139.52,16625
2016-02-05,1139.52,1140.47,1127.16,1133.89,14228
2016-02-15,1114.44,1129.52,1112.43,1116.5,19470
2016-02-16,1117.26,1154.64,1117.26,1134.14,19223
2016-02-17,1133.24,1139.17,1117.01,1126.0,20349
2016-02-18,1130.52,1132.53,1119.97,1123.04,18893
2016-02-19,1122.58,1130.42,1120.12,1130.07,14238
2016-02-22,1144.59,1156.25,1144.59,1153.64,27760
2016-02-23,1153.49,1189.72,1149.72,1176.8,37461
2016-02-24,1175.75,1205.04,1169.77,1203.58,33129
2016-02-25,1208.91,1217.35,1175.39,1176.8,39481
2016-02-26,1180.27,1211.17,1171.02,1199.06,28333
2016-02-29,1209.86,1219.36,1148.61,1189.36,47712
2016-03-01,1194.64,1216.45,1166.7,1207.0,34005
2016-03-02,1209.91,1242.58,1208.26,1236.14,47943
2016-03-03,1240.06,1275.14,1223.28,1254.18,40193
2016-03-04,1249.51,1316.24,1240.11,1309.31,85839
2016-03-07,1305.94,1315.44,1270.46,1283.48,39346
2016-03-08,1281.77,1281.77,1250.11,1261.22,26147
2016-03-09,1250.11,1278.5,1245.59,1252.32,16403
2016-03-10,1260.11,1283.78,1255.14,1255.44,25727
2016-03-11,1247.8,1274.63,1242.58,1255.39,16320
2016-03-14,1269.01,1282.77,1225.99,1237.9,45278
2016-03-15,1239.06,1287.25,1236.75,1274.84,36356
2016-03-16,1266.29,1277.75,1240.06,1258.2,24251
2016-03-17,1265.19,1285.79,1256.65,1262.98,28821
2016-03-18,1275.24,1276.54,1243.98,1245.09,70569
2016-03-21,1248.4,1275.34,1248.35,1275.14,38547
2016-03-22,1276.54,1306.29,1272.72,1287.75,41767
2016-03-23,1291.32,1300.36,1278.65,1290.16,21412
2016-03-24,1290.31,1342.57,1271.72,1328.8,62068
2016-03-25,1328.0,1364.63,1320.56,1340.46,44756
2016-03-28,1340.46,1382.67,1340.46,1363.57,48338
2016-03-29,1363.67,1370.71,1337.75,1356.19,36688
2016-03-30,1360.66,1367.69,1342.97,1358.95,27783
2016-03-31,1364.88,1367.19,1350.56,1353.82,19457
2016-04-01,1360.41,1368.15,1338.25,1341.01,25146
2016-04-05,1330.51,1353.12,1330.51,1343.17,25048
2016-04-06,1344.58,1403.87,1344.58,1401.91,48425
2016-04-07,1400.3,1403.27,1378.85,1386.34,25536
2016-04-08,1375.73,1395.28,1356.64,1364.98,23156
2016-04-11,1368.2,1391.71,1333.02,1334.13,119285
2016-04-12,1334.03,1340.56,1325.99,1340.16,23339
2016-04-13,1342.57,1358.8,1323.98,1326.69,54274
2016-04-14,1327.39,1339.71,1320.46,1329.3,28664
2016-04-15,1328.7,1340.46,1321.47,1340.06,19029
2016-04-18,1329.5,1345.58,1328.0,1333.93,18593
2016-04-19,1338.5,1341.51,1322.72,1331.41,14237
2016-04-20,1331.46,1337.54,1294.33,1307.6,33709
2016-04-21,1317.95,1326.99,1306.89,1317.29,29672
2016-04-22,1320.46,1355.03,1317.29,1352.62,35459
2016-04-25,1351.21,1356.14,1332.02,1338.15,24990
2016-04-26,1340.31,1350.01,1330.51,1334.83,15157
2016-04-27,1338.05,1342.97,1332.97,1339.96,13915
2016-04-28,1344.73,1349.3,1335.53,1347.8,17157
2016-04-29,1352.57,1377.89,1352.57,1371.71,46079
2016-05-03,1368.45,1427.39,1368.45,1415.93,56475
2016-05-04,1415.93,1427.94,1395.78,1396.89,28636
2016-05-05,1398.34,1406.64,1393.32,1404.73,13518
2016-05-06,1402.41,1408.49,1371.31,1376.84,27174
2016-05-09,1366.34,1379.75,1360.71,1369.8,27799
2016-05-10,1363.17,1385.78,1361.21,1376.13,33506
2016-05-11,1377.49,1418.34,1377.49,1400.2,49277
2016-05-12,1385.88,1398.65,1375.73,1395.63,18894
2016-05-13,1395.73,1410.4,1368.2,1370.51,28146
2016-05-16,1370.0,1374.73,1352.12,1373.87,22203
2016-05-17,1370.76,1377.74,1364.83,1365.83,11786
2016-05-18,1361.06,1374.98,1331.01,1337.75,28380
2016-05-19,1341.36,1358.15,1338.05,1344.43,20889
2016-05-20,1349.81,1376.64,1337.14,1372.01,25502
2016-05-23,1364.28,1390.76,1364.28,1386.79,18706
2016-05-24,1387.84,1391.86,1366.19,1375.43,11674
2016-05-25,1388.19,1390.51,1370.76,1375.03,17785
2016-05-26,1375.68,1384.78,1361.66,1379.3,18120
2016-05-27,1379.35,1389.25,1372.62,1377.94,13230
2016-05-30,1373.22,1398.34,1365.68,1396.49,29807
2016-05-31,1395.83,1449.2,1391.81,1438.39,53950
2016-06-01,1443.07,1443.57,1431.01,1434.98,21877
2016-06-02,1431.06,1459.55,1431.06,1454.82,24761
2016-06-03,1451.1,1550.29,1448.09,1535.97,64798
2016-06-06,1526.48,1531.5,1491.3,1496.58,37262
2016-06-07,1498.84,1508.84,1491.35,1505.62,18754
2016-06-08,1498.34,1505.67,1483.77,1487.69,23882
2016-06-13,1483.01,1499.64,1447.34,1451.41,37775
2016-06-14,1454.67,1485.27,1454.67,1480.0,25587
2016-06-15,1469.75,1505.37,1467.23,1498.79,27322
2016-06-16,1490.6,1505.37,1485.17,1486.38,19644
2016-06-17,1484.27,1528.94,1484.27,1507.68,24705
2016-06-20,1515.27,1515.72,1486.28,1496.88,19019
2016-06-21,1501.55,1506.08,1481.25,1485.32,16749
2016-06-22,1485.12,1513.21,1480.1,1508.59,20884
2016-06-23,1516.28,1516.28,1490.7,1498.54,13985
2016-06-24,1492.71,1501.35,1452.11,1485.12,20130
2016-06-27,1491.3,1578.23,1491.3,1555.02,63643
2016-06-28,1551.7,1564.97,1548.18,1557.68,24282
2016-06-29,1554.36,1563.91,1537.53,1557.53,28148
2016-06-30,1566.78,1607.88,1566.78,1576.32,38022
2016-07-01,1583.61,1607.13,1567.53,1578.44,26015
2016-07-04,1582.61,1624.82,1577.58,1617.28,29489
2016-07-05,1622.96,1663.51,1622.96,1650.85,41708
2016-07-06,1646.93,1738.38,1642.96,1734.31,47348
2016-07-07,1727.32,1782.6,1708.63,1732.9,50725
2016-07-08,1715.92,1725.82,1678.88,1697.73,45546
2016-07-11,1693.3,1768.53,1693.3,1724.01,57482
2016-07-12,1727.12,1781.59,1723.3,1772.19,53119
2016-07-13,1763.65,1772.19,1723.55,1734.31,53448
2016-07-14,1728.78,1752.45,1724.31,1733.8,29231
2016-07-15,1733.96,1738.53,1723.6,1735.97,26811
2016-07-18,1735.86,1745.91,1726.62,1729.38,23353
2016-07-19,1725.82,1729.84,1675.82,1688.68,41432
2016-07-20,1691.24,1702.55,1685.62,1690.94,17734
2016-07-21,1698.93,1736.37,1693.15,1720.19,33009
2016-07-22,1712.75,1724.31,1685.01,1687.73,28871
2016-07-25,1686.12,1719.23,1683.1,1704.51,23624
2016-07-26,1693.2,1745.91,1690.64,1743.6,35556
2016-07-27,1747.67,1751.44,1689.64,1718.33,39228
2016-07-28,1708.23,1744.91,1705.72,1728.58,39644
2016-07-29,1723.7,1742.8,1713.25,1714.01,29007
2016-08-01,1713.25,1718.03,1673.05,1682.9,31702
2016-08-02,1684.36,1700.69,1662.25,1679.13,26541
2016-08-03,1683.1,1687.63,1668.78,1682.2,24039
2016-08-04,1682.35,1689.79,1669.14,1679.59,21794
2016-08-05,1680.54,1689.99,1673.21,1677.73,20308
2016-08-08,1678.83,1689.64,1663.31,1688.63,22007
2016-08-09,1688.98,1736.72,1680.19,1727.07,39290
2016-08-10,1723.55,1730.84,1714.91,1717.32,20945
2016-08-11,1720.19,1756.32,1718.33,1732.2,31940
2016-08-12,1735.36,1735.36,1718.33,1733.2,23353
2016-08-15,1727.32,1756.92,1719.03,1742.3,34110
2016-08-16,1758.48,1760.89,1688.13,1695.77,88379
2016-08-17,1696.17,1703.05,1680.59,1688.93,43754
2016-08-18,1687.88,1696.42,1673.71,1680.24,31006
2016-08-19,1677.07,1685.37,1672.05,1680.49,19141
2016-08-22,1678.73,1696.07,1678.08,1684.71,20813
2016-08-23,1684.76,1693.36,1677.07,1682.5,19914
2016-08-24,1683.21,1685.57,1667.18,1674.46,22779
2016-08-25,1674.06,1674.96,1648.28,1663.06,25363
2016-08-26,1663.71,1670.79,1649.94,1655.22,21436
2016-08-29,1688.13,1692.15,1674.06,1685.77,38056
2016-08-30,1683.1,1690.64,1671.4,1677.38,21171
2016-08-31,1681.6,1702.0,1675.77,1699.13,40401
2016-09-01,1696.67,1708.23,1689.39,1691.7,17186
2016-09-02,1688.13,1695.42,1672.45,1676.97,18572
2016-09-05,1679.08,1693.15,1677.13,1690.64,19139
2016-09-06,1690.64,1699.99,1689.89,1697.88,20626
2016-09-07,1696.57,1696.57,1675.57,1681.09,29645
2016-09-08,1674.11,1680.59,1670.09,1677.18,16706
2016-09-09,1681.35,1682.4,1668.03,1671.2,16223
2016-09-12,1657.98,1668.03,1636.73,1638.18,38239
2016-09-13,1647.68,1652.81,1644.41,1650.09,16256
2016-09-14,1648.43,1658.99,1637.93,1645.77,18528
2016-09-19,1648.18,1655.82,1647.33,1648.58,12852
2016-09-20,1651.85,1651.95,1617.78,1622.61,34893
2016-09-21,1623.11,1624.77,1593.21,1618.03,39037
2016-09-22,1619.29,1647.83,1617.83,1632.76,29606
2016-09-23,1632.96,1642.65,1624.82,1636.27,12672
2016-09-26,1632.86,1632.91,1590.4,1591.3,37176
2016-09-27,1592.06,1607.63,1591.45,1603.56,17916
2016-09-28,1606.68,1606.68,1585.42,1589.69,22360
2016-09-29,1586.88,1612.76,1586.88,1602.61,23706
2016-09-30,1597.68,1646.07,1597.68,1637.43,29604
2016-10-10,1640.44,1667.33,1640.44,1662.8,21104
2016-10-11,1668.03,1693.15,1663.01,1692.75,41737
2016-10-12,1690.64,1690.64,1672.55,1677.18,19286
2016-10-13,1682.1,1682.8,1665.57,1667.48,16144
2016-10-14,1665.37,1678.08,1664.01,1676.07,12691
2016-10-17,1675.32,1675.57,1655.47,1660.24,18957
2016-10-18,1660.49,1690.64,1657.98,1683.91,30389
2016-10-19,1690.64,1691.9,1673.56,1680.34,14123
2016-10-20,1685.06,1685.06,1672.05,1675.47,14080
2016-10-21,1673.46,1675.47,1660.95,1668.98,11483
2016-10-24,1661.0,1683.1,1661.0,1682.75,26247
2016-10-25,1685.06,1713.25,1685.06,1712.95,43762
2016-10-26,1713.25,1739.93,1706.47,1716.67,46813
2016-10-27,1713.2,1739.48,1703.25,1732.7,32952
2016-10-28,1735.86,1740.54,1718.28,1733.6,20137
2016-10-31,1743.4,1762.5,1732.35,1738.13,43596
2016-11-01,1738.13,1743.4,1726.07,1731.74,19512
2016-11-02,1728.78,1734.16,1716.67,1724.21,20636
2016-11-03,1723.3,1730.64,1719.03,1727.62,18691
2016-11-04,1728.28,1739.63,1718.18,1722.4,20619
2016-11-07,1723.3,1733.35,1714.26,1724.96,16048
2016-11-08,1730.84,1759.38,1726.72,1748.43,34194
2016-11-09,1748.43,1758.33,1717.27,1732.4,30004
2016-11-10,1743.9,1753.45,1737.02,1744.06,17805
2016-11-11,1738.33,1739.88,1722.3,1723.7,35903
2016-11-14,1726.07,1727.67,1698.13,1703.15,39920
2016-11-15,1698.33,1726.57,1698.33,1718.33,24471
2016-11-16,1717.32,1725.31,1708.23,1714.01,13400
2016-11-17,1708.63,1713.25,1700.84,1703.4,18338
2016-11-18,1704.01,1707.22,1697.58,1698.18,19378
2016-11-21,1703.3,1706.52,1689.99,1695.67,26084
2016-11-22,1699.69,1700.44,1689.99,1692.5,26424
2016-11-23,1703.2,1713.25,1693.71,1713.0,34015
2016-11-24,1714.26,1733.35,1705.31,1733.0,39079
2016-11-25,1733.55,1738.38,1715.36,1732.8,22370
2016-11-28,1736.12,1749.33,1731.34,1745.91,49253
2016-11-29,1751.94,1800.94,1745.46,1768.32,58831
2016-11-30,1754.56,1765.01,1740.64,1743.8,26752
2016-12-01,1748.43,1771.49,1741.79,1753.55,27942
2016-12-02,1753.45,1764.51,1743.4,1757.32,30628
2016-12-05,1744.41,1771.24,1727.42,1727.98,42061
2016-12-06,1729.48,1781.49,1729.48,1780.69,38923
2016-12-07,1784.2,1791.14,1768.38,1785.86,25272
2016-12-08,1788.68,1848.92,1783.6,1837.42,54476
2016-12-09,1834.85,1846.01,1818.87,1837.67,34496
2016-12-12,1837.37,1848.92,1777.07,1782.9,50332
2016-12-13,1782.8,1823.8,1776.06,1813.8,41780
2016-12-14,1813.75,1819.13,1791.14,1810.08,32029
2016-12-15,1811.04,1813.7,1776.47,1788.88,39203
2016-12-16,1783.6,1798.07,1766.42,1786.51,25051
2016-12-19,1778.58,1820.63,1776.62,1778.37,30472
2016-12-20,1778.78,1783.6,1757.52,1780.99,30832
2016-12-21,1783.1,1795.11,1766.32,1791.94,24711
2016-12-22,1788.63,1790.94,1772.95,1774.56,14678
2016-12-23,1766.26,1771.04,1744.06,1748.58,31096
2016-12-26,1743.55,1773.5,1729.33,1770.94,26001
2016-12-27,1771.09,1792.64,1766.01,1779.38,20062
2016-12-28,1783.55,1788.63,1765.16,1767.12,17878
2016-12-29,1768.53,1787.97,1763.5,1785.16,21225
2016-12-30,1781.64,1825.26,1781.64,1819.53,34688
2017-01-03,1820.18,1833.85,1812.79,1821.59,20764
2017-01-04,1821.89,1910.07,1821.79,1908.77,65257
2017-01-05,1899.17,1906.46,1876.26,1882.79,41704
2017-01-06,1882.29,1948.31,1879.57,1902.99,68096
2017-01-09,1888.12,1913.64,1881.78,1891.68,35405
2017-01-10,1891.38,1909.22,1882.09,1894.15,31728
2017-01-11,1889.12,1889.12,1866.51,1876.31,23599
2017-01-12,1881.84,1886.11,1871.58,1884.35,17779
2017-01-13,1884.0,1886.06,1868.42,1873.39,18282
2017-01-16,1869.68,1873.04,1842.89,1856.31,36855
2017-01-17,1861.99,1906.71,1858.97,1894.8,35188
2017-01-18,1893.54,1933.19,1885.15,1924.7,46006
2017-01-19,1924.29,1941.78,1907.71,1922.89,28524
2017-01-20,1923.79,1936.35,1914.4,1924.24,21344
2017-01-23,1933.74,1948.41,1896.46,1905.3,32581
